,Unnamed: 0,topic,argument,key_point,stance,label
10924,15296,We should fight for the abolition of nuclear weapons,"Even if nations were able to survive a nuclear war, they resulting nuclear fallout and climate change would likely make life on Earth difficult for centuries to come, dooming future generations.",Nuclear weapons can fall into the wrong hands,1,0
2990,12044,We should ban the use of child actors,banning child actors would impose serious limitations on the entertainment industry.,Acting may be the child's dream,-1,0
9147,14498,We should end affirmative action,we should end affirmative action because it is a way of reverse discrimination because it still singles out certain people and groups,Affirmative action perpetuates prejudice,1,1
4393,4496,We should abandon the use of school uniform,"school uniforms enforce conformity, which harms the creative instincts of young people",School uniforms increase conformity or harm individuality,1,1
9107,14458,We should end affirmative action,"we should be aiming for equality not reverse discrimination, end affirmative action and establish equal access for all",Affirmative action diminishes the achievements of minorities,1,0
954,5135,We should abolish capital punishment,"Abolishing capital punishment is impossible. It is mostly used today by dictatorial countries and religious monarchies, and they don't obey world norms and suggested human rights",The death penalty is proportional,-1,0
11932,17814,We should legalize cannabis,legalizing cannabis would cause overdose problems and possible death,Cannabis increases lack-of-judgement/accidents,-1,0
4671,4774,We should abandon the use of school uniform,school uniforms take away a students individuality.,School uniforms are often uncomfortable/sexist,1,0
10494,7357,We should abolish the right to keep and bear arms,the right to bear arms should be abolished to prevent accidental gun deaths,Gun ownership allows for mass-shootings/general gun violence,1,0
1991,6172,We should abolish capital punishment,"With the creation of DNA testing and other new forensic analysis, we can eliminate uncertainty in the guilt of people who deserve the death penalty.",The death penalty prevents crimes,-1,0
3495,12549,We should ban the use of child actors,if we don't have child actors then we cannot create movies and dramas that other children can relate to.,Child performers achieve success/confidence,-1,0
7960,21815,We should subsidize journalism,"if journalism was subsidised it would encourage more inaccurate, poor quality work.",Journalism is like every other business and if it is not sustainable it should fail,-1,0
