,Unnamed: 0,topic,argument,key_point,stance,label
11706,17588,We should legalize cannabis,"Growing marijuana harms the environment. Marijuana farming results in deforestation, soil erosion, habitat destruction and landslides.",Legal cannabis will boost the black-market/criminal activity,-1,0
10455,7318,We should abolish the right to keep and bear arms,the right to bear arms had and will only lead to people killing innocent people.,Guns can fall into the wrong hands,1,0
2599,13625,We should close Guantanamo Bay detention camp,prisoners are tortured beyond reasons there and it's a human right's violation,The Guantanamo bay detention camp is expensive,1,0
7375,14724,We should end mandatory retirement,its unfair to force people to quit working,A mandatory retirement is not fair/discriminatory,1,1
9366,11196,We should ban private military companies,private militaries are a threat to security if they decide to overthrow the government,Private military companies are less ethical and violate rights or commit crimes,1,0
10221,7084,We should abolish the right to keep and bear arms,if arms are used for personal protection only they can save somebody's life in case of personal attack,Gun control is ineffective,-1,0
5502,21212,We should prohibit women in combat,women are feeble and should not be permitted to go into combat,Women should serve in safer roles,1,0
7883,15232,We should end mandatory retirement,we should not end mandatory retirement because it helps to open new jobs and positions to the younger generations looking for jobs.,A mandatory retirement age creates opportunities for other workers,-1,1
4691,4794,We should abandon the use of school uniform,some families cannot afford school uniforms. this places an unneeded expense on some struggling families.,School uniform harms learning/creativity,1,0
16340,2485,The vow of celibacy should be abandoned,"sex is unimportant for a growing number in society - the vow of celibacy formalises this, and enables the mind and body to focus more clearly and without emotional distraction.",Religious experiences and traditions should be maintained,-1,0
15774,6803,We should abolish intellectual property rights,we should abolish intellectual property rights because it discourages new ideas.,Intellectual property restricts access to important information/products,1,0
